"Data zamówienia";"Nr zamówienia";"Numer projektu";"Zlecenie";"Status wysyłki";"Tydzień dostawy";"Rodzaj dostawy";"Śledzenie";"Reklamacja";"rodzaj zamówienia";"Suma";"";"";"";""
"10.10.2024";"612/2024";"";"135666544";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"407,05 €";"407,05";"EUR";"";""
"9.10.2024";"610/2024";"";"135662656";"Całkowicie dostarczone";"2024/46";" TIR ";"";"";"Zamówienie";"309,32 €";"309,32";"EUR";"";""
"9.10.2024";"611/2024";"";"135662653";"Zlecenie anulowane";"";" TIR ";"";"";"Zamówienie";"0,00 €";"0,00";"EUR";"";""
"8.10.2024";"609/2024";"";"135661428";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"29,74 €";"29,74";"EUR";"";""
"8.10.2024";"608/2024/CZ-HS";"";"135659794";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"104,48 €";"104,48";"EUR";"";""
"8.10.2024";"601/2024/LIV";"";"135658933";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"4 823,76 €";"4 823,76";"EUR";"";""
"8.10.2024";"602/2024/AKR/73";"";"135658930";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"2 169,37 €";"2 169,37";"EUR";"";""
"8.10.2024";"604/2024/00";"";"135658928";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"1 477,92 €";"1 477,92";"EUR";"";""
"8.10.2024";"603/2024/AKR";"";"135658927";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"3 892,72 €";"3 892,72";"EUR";"";""
"8.10.2024";"607/2024/CZ";"";"135658923";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"961,71 €";"961,71";"EUR";"";""
"8.10.2024";"605/2024";"";"135658492";"Całkowicie dostarczone";"2024/45";" TIR ";"";"";"Zamówienie";"396,21 €";"396,21";"EUR";"";""
"8.10.2024";"606/2024";"";"135658491";"Całkowicie dostarczone";"2024/45";" TIR ";"";"";"Zamówienie";"444,76 €";"444,76";"EUR";"";""
"7.10.2024";"594/2024 HS";"";"135656889";"Całkowicie dostarczone";"2024/44";" TIR ";"";"";"Zamówienie";"1 271,63 €";"1 271,63";"EUR";"";""
"7.10.2024";"594/A/2024";"";"135656885";"Całkowicie dostarczone";"2024/44";" TIR ";"";"";"Zamówienie";"1 109,35 €";"1 109,35";"EUR";"";""
"7.10.2024";"596/2024/USZ.";"";"135656883";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"88,35 €";"88,35";"EUR";"";""
"7.10.2024";"597/2024 HS";"";"135656882";"Całkowicie dostarczone";"2024/44";" TIR ";"";"";"Zamówienie";"5 341,14 €";"5 341,14";"EUR";"";""
"7.10.2024";"597/A/2024";"";"135656879";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"1 330,52 €";"1 330,52";"EUR";"";""
"7.10.2024";"599/2024";"";"135656878";"Całkowicie dostarczone";"2024/45";" TIR ";"";"";"Zamówienie";"625,79 €";"625,79";"EUR";"";""
"7.10.2024";"595/2024";"";"135656876";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"181,11 €";"181,11";"EUR";"";""
"7.10.2024";"598/2024";"";"135656874";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"203,52 €";"203,52";"EUR";"";""
"4.10.2024";"600/2024 narożny";"";"135653720";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"227,40 €";"227,40";"EUR";"";""
"2.10.2024";"597/2024";"";"135649175";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"270,90 €";"270,90";"EUR";"";""
"2.10.2024";"595/2024 AKR";"";"135649173";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"334,41 €";"334,41";"EUR";"";""
"2.10.2024";"596/2024";"";"135649171";"Całkowicie dostarczone";"2024/44";" TIR ";"";"";"Zamówienie";"81,44 €";"81,44";"EUR";"";""
"1.10.2024";"593/2024";"";"135645981";"Całkowicie dostarczone";"2024/45";" TIR ";"";"";"Zamówienie";"284,31 €";"284,31";"EUR";"";""
"1.10.2024";"592/2024";"";"135645980";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"189,65 €";"189,65";"EUR";"";""
"1.10.2024";"591/2024";"";"135645979";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"48,35 €";"48,35";"EUR";"";""
"1.10.2024";"590/2024";"";"135645978";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"870,65 €";"870,65";"EUR";"";""
"1.10.2024";"588/A/2024";"";"135645977";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"1 289,69 €";"1 289,69";"EUR";"";""
"1.10.2024";"588/2024 HS";"";"135645976";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"699,64 €";"699,64";"EUR";"";""
"30.09.2024";"589/2024";"";"135638750";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"372,15 €";"372,15";"EUR";"";""
"30.09.2024";"572/HS/B/2024";"";"135637465";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"766,84 €";"766,84";"EUR";"";""
"27.09.2024";"587/2024";"";"135634049";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"2 098,04 €";"2 098,04";"EUR";"";""
"27.09.2024";"586/2024";"";"135633260";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"414,28 €";"414,28";"EUR";"";""
"27.09.2024";"582/2024/CZ";"";"135633014";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"252,56 €";"252,56";"EUR";"";""
"27.09.2024";"584/2024/AKR/73";"";"135633013";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"4 292,13 €";"4 292,13";"EUR";"";""
"27.09.2024";"583/2024/AKR/00";"";"135633012";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"5 640,64 €";"5 640,64";"EUR";"";""
"27.09.2024";"585/2024/REC";"";"135633010";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"148,31 €";"148,31";"EUR";"";""
"25.09.2024";"581/2025 alu";"";"135628861";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"303,14 €";"303,14";"EUR";"";""
"25.09.2024";"580/2024";"";"135627590";"Całkowicie dostarczone";"2024/43";" TIR ";"";"";"Zamówienie";"513,12 €";"513,12";"EUR";"";""
"24.09.2024";"568/HS/2024";"";"135625405";"Zlecenie anulowane";"";" TIR ";"";"";"Zamówienie";"0,00 €";"0,00";"EUR";"";""
"24.09.2024";"568/A/2024";"";"135625404";"Zlecenie anulowane";"";" TIR ";"";"";"Zamówienie";"0,00 €";"0,00";"EUR";"";""
"24.09.2024";"572/HS/A/2024";"";"135625403";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"580,70 €";"580,70";"EUR";"";""
"24.09.2024";"572/A/2024";"";"135625402";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"2 100,01 €";"2 100,01";"EUR";"";""
"24.09.2024";"579/2024";"";"135625401";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"128,03 €";"128,03";"EUR";"";""
"24.09.2024";"578/2024";"";"135625400";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"202,89 €";"202,89";"EUR";"";""
"24.09.2024";"577/2024";"";"135625399";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"350,26 €";"350,26";"EUR";"";""
"24.09.2024";"574/2024";"";"135625398";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"1 709,93 €";"1 709,93";"EUR";"";""
"24.09.2024";"576/2024/AKR";"";"135624563";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 641,29 €";"1 641,29";"EUR";"";""
"24.09.2024";"573/2024";"";"135624562";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"419,16 €";"419,16";"EUR";"";""
"24.09.2024";"575/2024/AKR";"";"135624559";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 616,71 €";"1 616,71";"EUR";"";""
"24.09.2024";"569/2024";"";"135623563";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"125,68 €";"125,68";"EUR";"";""
"24.09.2024";"570/2024";"";"135623560";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"254,85 €";"254,85";"EUR";"";""
"23.09.2024";"565/2024";"";"135621436";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 478,48 €";"1 478,48";"EUR";"";""
"23.09.2024";"567/2024";"";"135621435";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"12,44 €";"12,44";"EUR";"";""
"17.09.2024";"564/2024";"";"135606155";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"192,51 €";"192,51";"EUR";"";""
"13.09.2024";"548/2024/AKR/00";"";"135599874";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"6 434,00 €";"6 434,00";"EUR";"";""
"13.09.2024";"547/2024/CZ";"";"135599873";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"450,27 €";"450,27";"EUR";"";""
"13.09.2024";"563/2024";"";"135599872";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"90,17 €";"90,17";"EUR";"";""
"13.09.2024";"562/2024";"";"135599448";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"443,48 €";"443,48";"EUR";"";""
"13.09.2024";"558/2024";"";"135599447";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"350,26 €";"350,26";"EUR";"";""
"13.09.2024";"560/2024";"";"135599446";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"250,08 €";"250,08";"EUR";"";""
"13.09.2024";"559/2024";"";"135599445";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"333,49 €";"333,49";"EUR";"";""
"13.09.2024";"561/2024";"";"135599444";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"397,53 €";"397,53";"EUR";"";""
"12.09.2024";"546/2024/STAL";"";"135595970";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"855,00 €";"855,00";"EUR";"";""
"12.09.2024";"545/2024/CZ";"";"135595969";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"966,37 €";"966,37";"EUR";"";""
"12.09.2024";"542/HS/2024";"";"135595968";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"1 188,21 €";"1 188,21";"EUR";"";""
"12.09.2024";"551/2024 HS";"";"135595966";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"853,44 €";"853,44";"EUR";"";""
"12.09.2024";"542/A/2024";"";"135595964";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"3 865,22 €";"3 865,22";"EUR";"";""
"12.09.2024";"551/A/2024";"";"135595963";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"448,47 €";"448,47";"EUR";"";""
"12.09.2024";"556/2024";"";"135595960";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"62,85 €";"62,85";"EUR";"";""
"12.09.2024";"557/2024";"";"135595958";"Całkowicie dostarczone";"2024/42";" TIR ";"";"";"Zamówienie";"187,88 €";"187,88";"EUR";"";""
"11.09.2024";"554/2024";"";"135592174";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"991,85 €";"991,85";"EUR";"";""
"11.09.2024";"553/2024";"";"135591312";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 349,05 €";"1 349,05";"EUR";"";""
"11.09.2024";"552/2024";"";"135591162";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"399,23 €";"399,23";"EUR";"";""
"10.09.2024";"487/2024 hs";"";"135589549";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"2 654,43 €";"2 654,43";"EUR";"";""
"10.09.2024";"487/A/2024";"";"135589537";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"1 695,24 €";"1 695,24";"EUR";"";""
"10.09.2024";"549/HS/2024";"";"135589420";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 310,51 €";"1 310,51";"EUR";"";""
"10.09.2024";"549/A/2024";"";"135589413";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 177,01 €";"1 177,01";"EUR";"";""
"10.09.2024";"550/2024";"";"135588774";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"482,59 €";"482,59";"EUR";"";""
"10.09.2024";"544/2024/CZ";"";"135586781";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"225,92 €";"225,92";"EUR";"";""
"10.09.2024";"543/2024";"";"135586573";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"27,64 €";"27,64";"EUR";"";""
"10.09.2024";"541/2024";"";"135586327";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"318,82 €";"318,82";"EUR";"";""
"10.09.2024";"539/2024";"";"135586325";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"666,31 €";"666,31";"EUR";"";""
"10.09.2024";"527/2024/AKR/KOL";"";"135586324";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"848,29 €";"848,29";"EUR";"";""
"10.09.2024";"526/2024/AKR/73";"";"135586323";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"8 184,83 €";"8 184,83";"EUR";"";""
"10.09.2024";"525/2024/AKR";"";"135586322";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"1 182,39 €";"1 182,39";"EUR";"";""
"9.09.2024";"540/2024";"";"135582727";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"150,29 €";"150,29";"EUR";"";""
"5.09.2024";"538/2024";"";"135579313";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"256,00 €";"256,00";"EUR";"";""
"5.09.2024";"537/2024";"";"135579081";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"70,78 €";"70,78";"EUR";"";""
"5.09.2024";"536/2024";"";"135578933";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 076,82 €";"1 076,82";"EUR";"";""
"4.09.2024";"535/2024";"";"135575355";"Całkowicie dostarczone";"2024/41";" TIR ";"";"";"Zamówienie";"1 973,63 €";"1 973,63";"EUR";"";""
"4.09.2024";"534/2024";"";"135575190";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"133,33 €";"133,33";"EUR";"";""
"4.09.2024";"533/2024";"";"135574654";"Całkowicie dostarczone";"2024/40";" TIR ";"";"";"Zamówienie";"372,35 €";"372,35";"EUR";"";""
"4.09.2024";"532/2024";"";"135574653";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"69,07 €";"69,07";"EUR";"";""
"4.09.2024";"531/2024";"";"135572710";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"190,07 €";"190,07";"EUR";"";""
"3.09.2024";"529/2024";"";"135571374";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"146,77 €";"146,77";"EUR";"";""
"3.09.2024";"528/2024";"";"135571369";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"254,85 €";"254,85";"EUR";"";""
"3.09.2024";"516/2024";"";"135569071";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"2 020,98 €";"2 020,98";"EUR";"";""
"3.09.2024";"520/2024/AKR/00";"";"135569070";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"2 955,84 €";"2 955,84";"EUR";"";""
"3.09.2024";"524/2024";"";"135569069";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"3 551,28 €";"3 551,28";"EUR";"";""
"3.09.2024";"523/2024/CZ";"";"135569066";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"747,39 €";"747,39";"EUR";"";""
"3.09.2024";"515/2024/AKR/128";"";"135568708";"Całkowicie dostarczone";"2024/39";" TIR ";"";"";"Zamówienie";"4 292,13 €";"4 292,13";"EUR";"";""
"3.09.2024";"519/2024/AKR/05";"";"135568706";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"5 640,64 €";"5 640,64";"EUR";"";""
"3.09.2024";"521/2024/AKR/750";"";"135568703";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"2 168,33 €";"2 168,33";"EUR";"";""
"30.08.2024";"517/2024/MAZ";"";"135560713";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"24,89 €";"24,89";"EUR";"";""
"30.08.2024";"518/2024";"";"135560712";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"382,87 €";"382,87";"EUR";"";""
"29.08.2024";"514/2024";"";"135558643";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"62,85 €";"62,85";"EUR";"";""
"28.08.2024";"511/2024";"";"135554934";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"828,53 €";"828,53";"EUR";"";""
"28.08.2024";"512/2024";"";"135554933";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"64,02 €";"64,02";"EUR";"";""
"28.08.2024";"513/2024";"";"135554932";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"190,88 €";"190,88";"EUR";"";""
"27.08.2024";"509/2024/COR";"";"135551042";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"18,41 €";"18,41";"EUR";"";""
"27.08.2024";"510/2024";"";"135551015";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"270,90 €";"270,90";"EUR";"";""
"27.08.2024";"505/2024/AKR";"";"135549530";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"7 616,39 €";"7 616,39";"EUR";"";""
"27.08.2024";"506/2024/AKR/73";"";"135549529";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"4 292,13 €";"4 292,13";"EUR";"";""
"27.08.2024";"507/2024/CZ";"";"135549526";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"481,61 €";"481,61";"EUR";"";""
"27.08.2024";"508/2024";"";"135549524";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"751,57 €";"751,57";"EUR";"";""
"27.08.2024";"504/2024";"";"135549523";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"1 193,06 €";"1 193,06";"EUR";"";""
"27.08.2024";"503/2024";"";"135549521";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"248,71 €";"248,71";"EUR";"";""
"22.08.2024";"502/2024 HS";"";"135543019";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"1 443,22 €";"1 443,22";"EUR";"";""
"22.08.2024";"502/A/2024";"";"135542662";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"1 097,15 €";"1 097,15";"EUR";"";""
"21.08.2024";"500/2024/AKR 68";"";"135539308";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"4 969,90 €";"4 969,90";"EUR";"";""
"21.08.2024";"501/2024";"";"135539306";"Całkowicie dostarczone";"2024/38";" TIR ";"";"";"Zamówienie";"567,69 €";"567,69";"EUR";"";""
"20.08.2024";"499/2024/CZ";"";"135535968";"Całkowicie dostarczone";"2024/35";" TIR ";"";"";"Zamówienie";"633,63 €";"633,63";"EUR";"";""
"19.08.2024";"498/2024";"";"135534221";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"344,89 €";"344,89";"EUR";"";""
"19.08.2024";"495/2024";"";"135534220";"Całkowicie dostarczone";"2024/35";" TIR ";"";"";"Zamówienie";"48,15 €";"48,15";"EUR";"";""
"19.08.2024";"494/2024";"";"135534218";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"363,49 €";"363,49";"EUR";"";""
"19.08.2024";"492/2024";"";"135534217";"Całkowicie dostarczone";"2024/36";" TIR ";"";"";"Zamówienie";"122,01 €";"122,01";"EUR";"";""
"19.08.2024";"497/2024";"";"135534216";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"107,31 €";"107,31";"EUR";"";""
"19.08.2024";"496/2024";"";"135534215";"Całkowicie dostarczone";"2024/37";" TIR ";"";"";"Zamówienie";"254,88 €";"254,88";"EUR";"";""
"14.08.2024";"493/2024";"";"135527761";"Całkowicie dostarczone";"2024/35";" TIR ";"";"";"Zamówienie";"500,89 €";"500,89";"EUR";"";""
