Numer stojaka;Numer zamówienia klienta;Numer zamówienia dostawcy;Pozycja;Szerokosc;Wysokosc;Sztuk;Zlecenie;Zespolenie;Numer seryjny;Kod klienta;
3073043356;02494 AKR 11 GRUDZIEÑ;24824;26;488;1051;1;5      53457 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949806;;
3073043356;02494 AKR 11 GRUDZIEÑ;24824;39;513;951;1;2      53459 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949819;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;37;518;1055;1;1      53493 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949753;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;38;513;951;1;2      53493 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949754;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;40;513;951;1;2      53493 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949756;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;17;426;1035;1;2      53491 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949733;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;36;413;951;1;1      53493 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949752;;
3076034221;02505 AKR 12 GRUDZIEÑ;25149;15;396;1035;1;1      53491 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949731;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;17;545;951;1;1      53440 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949644;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;19;545;951;1;2      53440 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949646;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;21;545;951;1;2      53440 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949648;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;67;541;951;1;2      53470 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949694;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;68;541;886;1;2      53470 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949695;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;38;522;945;1;2      53466 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949665;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;39;522;945;1;2      53466 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949666;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;43;509;945;1;1      53467 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949670;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;44;509;945;1;1      53467 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949671;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;30;503;945;1;3      53465 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949657;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;82;487;951;1;1      53474 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949709;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;32;471;945;1;4      53465 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949659;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;34;471;945;1;4      53465 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949661;;
3077028496;02498 AKR 12 GRUDZIEÑ  Korekta;25306;84;460;886;1;2      53474 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949711;;
3079700079;53475 ADRO;25698;1;368;296;1;1      53475 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949611;;
